UDI,machine_id,timestamp,Product ID,Type,Air temperature [K],Process temperature [K],temp_diff,Rotational speed [rpm],Torque [Nm],power_w,Tool wear [min],Machine failure,failure_type,is_rnf_only
212,12,2026-01-01 08:50:00,L47391,L,298.5,308.7,10.199999999999989,1575,33.9,5591.249525226434,128,0,NoFailure,False
213,13,2026-01-01 08:50:00,H29626,H,298.4,308.7,10.300000000000011,1344,52.9,7445.323261595522,130,0,NoFailure,False
214,14,2026-01-01 08:50:00,L47393,L,298.4,308.7,10.300000000000011,1386,44.9,6516.856968753595,135,0,NoFailure,False
215,15,2026-01-01 08:50:00,M15074,M,298.3,308.6,10.300000000000011,1589,37.1,6173.428531838672,137,0,NoFailure,False
216,16,2026-01-01 08:50:00,L47395,L,298.3,308.6,10.300000000000011,1548,40.3,6532.879091286903,140,0,NoFailure,False
217,17,2026-01-01 08:50:00,L47396,L,298.3,308.6,10.300000000000011,1499,38.3,6012.13916500337,142,0,NoFailure,False
218,18,2026-01-01 08:50:00,L47397,L,298.3,308.5,10.199999999999989,1664,31.6,5506.416051603998,144,0,NoFailure,False
219,19,2026-01-01 08:50:00,L47398,L,298.3,308.6,10.300000000000011,1447,38.1,5773.2734035754265,146,0,NoFailure,False
220,20,2026-01-01 08:50:00,M15079,M,298.3,308.5,10.199999999999989,1434,46.2,6937.767552481556,148,0,NoFailure,False
221,1,2026-01-01 08:55:00,L47400,L,298.3,308.5,10.199999999999989,1416,52.7,7814.523230245396,151,0,NoFailure,False
222,2,2026-01-01 08:55:00,H29635,H,298.4,308.5,10.100000000000023,1827,24.3,4649.148720267927,153,0,NoFailure,False
223,3,2026-01-01 08:55:00,L47402,L,298.4,308.6,10.200000000000045,1304,45.0,6144.955230421636,158,0,NoFailure,False
224,4,2026-01-01 08:55:00,L47403,L,298.4,308.6,10.200000000000045,1569,34.4,5652.102174926468,160,0,NoFailure,False
225,5,2026-01-01 08:55:00,L47404,L,298.3,308.6,10.300000000000011,1584,29.3,4860.169498809553,162,0,NoFailure,False
226,6,2026-01-01 08:55:00,L47405,L,298.3,308.5,10.199999999999989,1362,53.8,7673.40288824614,164,0,NoFailure,False
227,7,2026-01-01 08:55:00,L47406,L,298.3,308.4,10.099999999999966,1329,49.2,6847.28968405817,166,0,NoFailure,False
228,8,2026-01-01 08:55:00,L47407,L,298.3,308.5,10.199999999999989,1539,36.1,5818.009682962546,168,0,NoFailure,False
229,9,2026-01-01 08:55:00,M15088,M,298.3,308.5,10.199999999999989,1629,37.1,6328.832648436246,170,0,NoFailure,False
230,10,2026-01-01 08:55:00,L47409,L,298.3,308.5,10.199999999999989,1538,32.2,5186.099264643983,173,0,NoFailure,False
231,11,2026-01-01 08:55:00,L47410,L,298.3,308.6,10.300000000000011,1570,34.8,5721.468540717731,175,0,NoFailure,False
232,12,2026-01-01 08:55:00,L47411,L,298.3,308.4,10.099999999999966,1408,43.1,6354.897395485528,177,0,NoFailure,False
233,13,2026-01-01 08:55:00,L47412,L,298.2,308.4,10.199999999999989,1424,47.6,7098.156329422827,179,0,NoFailure,False
234,14,2026-01-01 08:55:00,L47413,L,298.2,308.4,10.199999999999989,1512,34.9,5525.935813958303,181,0,NoFailure,False
235,15,2026-01-01 08:55:00,L47414,L,298.2,308.4,10.199999999999989,1478,42.9,6639.881737068171,183,0,NoFailure,False
236,16,2026-01-01 08:55:00,M15095,M,298.1,308.3,10.199999999999989,1680,33.7,5928.8136558546585,185,0,NoFailure,False
237,17,2026-01-01 08:55:00,L47416,L,298.1,308.3,10.199999999999989,1495,38.7,6058.718512080595,188,0,NoFailure,False
238,18,2026-01-01 08:55:00,M15097,M,298.0,308.1,10.100000000000023,1552,36.6,5948.417194013057,190,0,NoFailure,False
239,19,2026-01-01 08:55:00,L47418,L,297.9,308.1,10.200000000000045,1393,50.3,7337.493329748809,193,0,NoFailure,False
240,20,2026-01-01 08:55:00,L47419,L,298.0,308.2,10.199999999999989,1611,30.6,5162.32788023182,195,0,NoFailure,False
241,1,2026-01-01 09:00:00,M15100,M,298.0,308.1,10.100000000000023,1339,51.6,7235.339208629582,197,0,NoFailure,False
242,2,2026-01-01 09:00:00,L47421,L,298.0,308.1,10.100000000000023,1777,24.3,4521.91421779754,200,0,NoFailure,False
243,3,2026-01-01 09:00:00,L47422,L,298.0,308.2,10.199999999999989,1348,58.8,8300.33911819652,202,1,OSF,False
244,4,2026-01-01 09:00:00,L47423,L,298.0,308.2,10.199999999999989,1442,44.1,6659.359611520428,204,0,NoFailure,False
245,5,2026-01-01 09:00:00,M15104,M,298.0,308.2,10.199999999999989,1395,49.1,7172.727267043536,206,0,NoFailure,False
246,6,2026-01-01 09:00:00,M15105,M,297.9,308.1,10.200000000000045,1627,31.4,5349.901905602154,209,0,NoFailure,False
247,7,2026-01-01 09:00:00,L47426,L,297.9,308.1,10.200000000000045,1585,33.5,5560.3571974661345,212,0,NoFailure,False
248,8,2026-01-01 09:00:00,L47427,L,298.0,308.2,10.199999999999989,1469,45.5,6999.4160723205,214,0,NoFailure,False
249,9,2026-01-01 09:00:00,L47428,L,298.0,308.3,10.300000000000011,1362,56.8,8101.2878076650695,216,1,OSF,False
250,10,2026-01-01 09:00:00,L47429,L,298.0,308.3,10.300000000000011,1405,56.2,8268.776584003457,218,1,OSF,False
251,11,2026-01-01 09:00:00,L47430,L,298.0,308.3,10.300000000000011,1662,32.7,5691.246419390198,0,0,NoFailure,False
252,12,2026-01-01 09:00:00,M15111,M,298.0,308.2,10.199999999999989,1466,42.6,6539.916258830944,2,0,NoFailure,False
253,13,2026-01-01 09:00:00,L47432,L,298.0,308.2,10.199999999999989,1620,35.8,6073.326917919787,5,0,NoFailure,False
254,14,2026-01-01 09:00:00,L47433,L,298.0,308.2,10.199999999999989,1357,48.2,6849.446911013634,7,0,NoFailure,False
255,15,2026-01-01 09:00:00,L47434,L,298.0,308.2,10.199999999999989,1514,37.9,6008.8823806191485,9,0,NoFailure,False
256,16,2026-01-01 09:00:00,L47435,L,298.0,308.2,10.199999999999989,1489,40.4,6299.479701076205,11,0,NoFailure,False
257,17,2026-01-01 09:00:00,L47436,L,298.1,308.3,10.199999999999989,1331,63.0,8781.065626048829,13,0,NoFailure,False
258,18,2026-01-01 09:00:00,L47437,L,298.0,308.0,10.0,1615,29.5,4989.110933288391,15,0,NoFailure,False
259,19,2026-01-01 09:00:00,L47438,L,298.1,308.2,10.099999999999966,1482,37.9,5881.878261610027,17,0,NoFailure,False
260,20,2026-01-01 09:00:00,M15119,M,298.1,308.2,10.099999999999966,1420,63.9,9502.061140047686,19,1,PWF,False
261,1,2026-01-01 09:05:00,M15120,M,298.2,308.3,10.100000000000023,1522,49.1,7825.728244043198,22,0,NoFailure,False
262,2,2026-01-01 09:05:00,L47441,L,298.1,308.2,10.099999999999966,1654,32.1,5559.927846470144,25,0,NoFailure,False
263,3,2026-01-01 09:05:00,M15122,M,298.1,308.2,10.099999999999966,1736,26.8,4872.065662991146,27,0,NoFailure,False
264,4,2026-01-01 09:05:00,M15123,M,298.0,308.1,10.100000000000023,1587,32.3,5367.945119409271,30,0,NoFailure,False
265,5,2026-01-01 09:05:00,L47444,L,298.1,308.2,10.099999999999966,1390,47.5,6914.1218317755365,33,0,NoFailure,False
266,6,2026-01-01 09:05:00,L47445,L,298.0,308.1,10.100000000000023,1454,37.1,5648.939638321855,35,0,NoFailure,False
267,7,2026-01-01 09:05:00,H29680,H,298.0,308.1,10.100000000000023,1440,43.7,6589.80475016995,37,0,NoFailure,False
268,8,2026-01-01 09:05:00,L47447,L,297.9,308.0,10.100000000000023,1954,21.1,4317.532671730501,42,0,NoFailure,False
269,9,2026-01-01 09:05:00,H29682,H,297.9,308.0,10.100000000000023,1800,24.8,4674.689868541612,44,0,NoFailure,False
270,10,2026-01-01 09:05:00,L47449,L,298.0,308.0,10.0,1524,37.0,5904.937551687375,49,0,NoFailure,False
271,11,2026-01-01 09:05:00,H29684,H,298.0,308.0,10.0,1520,39.6,6303.2915001625615,51,0,NoFailure,False
272,12,2026-01-01 09:05:00,M15131,M,298.1,308.1,10.0,1452,40.8,6203.765844896836,56,0,NoFailure,False
273,13,2026-01-01 09:05:00,L47452,L,298.1,308.1,10.0,1484,40.4,6278.326310542034,59,0,NoFailure,False
274,14,2026-01-01 09:05:00,L47453,L,298.1,308.0,9.899999999999977,1426,46.0,6869.197056829202,61,0,NoFailure,False
275,15,2026-01-01 09:05:00,L47454,L,298.1,308.0,9.899999999999977,1652,28.5,4930.415510543821,63,0,NoFailure,False
276,16,2026-01-01 09:05:00,L47455,L,298.0,308.0,10.0,1401,54.7,8025.16701766859,65,0,NoFailure,False
277,17,2026-01-01 09:05:00,M15136,M,298.0,307.9,9.899999999999977,1750,26.6,4874.704600820162,67,0,NoFailure,False
278,18,2026-01-01 09:05:00,H29691,H,298.0,308.0,10.0,1479,50.7,7852.442253574225,70,0,NoFailure,False
279,19,2026-01-01 09:05:00,M15138,M,298.0,308.0,10.0,1620,29.4,4987.5924968391555,75,0,NoFailure,False
280,20,2026-01-01 09:05:00,L47459,L,298.0,308.1,10.100000000000023,1819,23.4,4457.354488766269,78,0,NoFailure,False
281,1,2026-01-01 09:10:00,M15140,M,298.1,308.1,10.0,1456,43.7,6663.024802949617,80,0,NoFailure,False
282,2,2026-01-01 09:10:00,L47461,L,298.1,308.0,9.899999999999977,1626,36.5,6215.012746596688,83,0,NoFailure,False
283,3,2026-01-01 09:10:00,M15142,M,298.1,308.1,10.0,1390,49.8,7248.910888893088,85,0,NoFailure,False
284,4,2026-01-01 09:10:00,L47463,L,298.2,308.2,10.0,1469,43.0,6614.832771643549,88,0,NoFailure,False
285,5,2026-01-01 09:10:00,L47464,L,298.2,308.3,10.100000000000023,2051,19.2,4123.780180808106,90,0,NoFailure,False
286,6,2026-01-01 09:10:00,L47465,L,298.2,308.3,10.100000000000023,1568,36.0,5911.2207369945545,92,0,NoFailure,False
287,7,2026-01-01 09:10:00,L47466,L,298.2,308.3,10.100000000000023,1589,33.2,5524.469737386628,94,0,NoFailure,False
288,8,2026-01-01 09:10:00,L47467,L,298.2,308.3,10.100000000000023,1805,31.6,5973.005392515154,96,0,NoFailure,False
289,9,2026-01-01 09:10:00,H29702,H,298.2,308.4,10.199999999999989,1385,42.2,6120.555527478756,98,0,NoFailure,False
290,10,2026-01-01 09:10:00,L47469,L,298.1,308.4,10.299999999999955,1436,46.7,7022.632442030528,103,0,NoFailure,False
291,11,2026-01-01 09:10:00,L47470,L,298.1,308.4,10.299999999999955,1438,45.6,6866.767558510426,105,0,NoFailure,False
292,12,2026-01-01 09:10:00,L47471,L,298.0,308.3,10.300000000000011,1473,42.6,6571.143689807627,107,0,NoFailure,False
293,13,2026-01-01 09:10:00,L47472,L,298.1,308.4,10.299999999999955,1335,40.2,5619.9950980067815,109,0,NoFailure,False
294,14,2026-01-01 09:10:00,H29707,H,298.1,308.5,10.399999999999977,1392,44.8,6530.491480870174,111,0,NoFailure,False
295,15,2026-01-01 09:10:00,M15154,M,298.1,308.5,10.399999999999977,1372,51.1,7341.818255635252,116,0,NoFailure,False
296,16,2026-01-01 09:10:00,M15155,M,298.1,308.6,10.5,1716,30.7,5516.762363409821,119,0,NoFailure,False
297,17,2026-01-01 09:10:00,L47476,L,298.0,308.5,10.5,1395,46.2,6749.083497706953,122,0,NoFailure,False
298,18,2026-01-01 09:10:00,L47477,L,298.0,308.5,10.5,1713,25.3,4538.438995155423,124,0,NoFailure,False
299,19,2026-01-01 09:10:00,H29712,H,297.9,308.5,10.600000000000023,2129,18.7,4169.134306750431,126,0,NoFailure,False
300,20,2026-01-01 09:10:00,M15159,M,297.8,308.3,10.5,1567,35.6,5841.812483301244,131,0,NoFailure,False
301,1,2026-01-01 09:15:00,L47480,L,297.8,308.4,10.599999999999966,1622,38.3,6505.463459396576,134,0,NoFailure,False
302,2,2026-01-01 09:15:00,L47481,L,297.7,308.4,10.699999999999989,1740,27.1,4937.955332912437,136,0,NoFailure,False
303,3,2026-01-01 09:15:00,H29716,H,297.8,308.4,10.599999999999966,1512,35.1,5557.603067906488,138,0,NoFailure,False
304,4,2026-01-01 09:15:00,M15163,M,297.8,308.4,10.599999999999966,1479,43.5,6737.302525255991,143,0,NoFailure,False
305,5,2026-01-01 09:15:00,L47484,L,297.8,308.4,10.599999999999966,1737,27.5,5002.200902678348,146,0,NoFailure,False
306,6,2026-01-01 09:15:00,L47485,L,297.8,308.4,10.599999999999966,2129,19.2,4280.608486075309,148,0,NoFailure,False
307,7,2026-01-01 09:15:00,L47486,L,297.8,308.4,10.599999999999966,1374,47.1,6776.980840470831,150,0,NoFailure,False
308,8,2026-01-01 09:15:00,M15167,M,297.8,308.4,10.599999999999966,1579,36.6,6051.9012560223055,152,0,NoFailure,False
309,9,2026-01-01 09:15:00,L47488,L,297.9,308.5,10.600000000000023,1305,47.2,6450.3180363505635,155,0,NoFailure,False
310,10,2026-01-01 09:15:00,M15169,M,297.9,308.5,10.600000000000023,1449,40.8,6190.948146870191,157,0,NoFailure,False
311,11,2026-01-01 09:15:00,H29724,H,298.0,308.6,10.600000000000023,1526,41.8,6679.738075866714,160,0,NoFailure,False
312,12,2026-01-01 09:15:00,M15171,M,298.0,308.6,10.600000000000023,1453,44.1,6710.159164728975,165,0,NoFailure,False
313,13,2026-01-01 09:15:00,L47492,L,297.9,308.6,10.700000000000045,1468,36.0,5534.229618563781,168,0,NoFailure,False
314,14,2026-01-01 09:15:00,L47493,L,298.0,308.6,10.600000000000023,1313,50.8,6984.849554383354,170,0,NoFailure,False
315,15,2026-01-01 09:15:00,M15174,M,297.9,308.5,10.600000000000023,1300,53.0,7215.191127744558,172,0,NoFailure,False
316,16,2026-01-01 09:15:00,L47495,L,297.9,308.4,10.5,1646,40.6,6998.1699072345755,175,0,NoFailure,False
317,17,2026-01-01 09:15:00,L47496,L,297.8,308.4,10.599999999999966,1714,33.2,5959.056721133215,177,0,NoFailure,False
318,18,2026-01-01 09:15:00,L47497,L,297.8,308.4,10.599999999999966,1685,28.4,5011.259161496199,179,0,NoFailure,False
319,19,2026-01-01 09:15:00,L47498,L,297.8,308.4,10.599999999999966,1512,39.9,6317.617162662931,181,0,NoFailure,False
320,20,2026-01-01 09:15:00,L47499,L,297.8,308.4,10.599999999999966,1612,32.1,5418.744672617819,183,0,NoFailure,False
321,1,2026-01-01 09:20:00,H29734,H,297.8,308.4,10.599999999999966,1550,38.2,6200.456700635056,185,0,NoFailure,False
322,2,2026-01-01 09:20:00,L47501,L,297.8,308.4,10.599999999999966,1518,32.5,5166.349118828415,190,0,NoFailure,False
323,3,2026-01-01 09:20:00,L47502,L,297.8,308.5,10.699999999999989,1448,40.0,6065.368216530695,192,0,NoFailure,False
324,4,2026-01-01 09:20:00,L47503,L,297.8,308.5,10.699999999999989,1561,46.3,7568.546997444826,194,0,NoFailure,False
325,5,2026-01-01 09:20:00,M15184,M,297.8,308.5,10.699999999999989,1488,41.9,6528.983516396452,196,0,NoFailure,False
326,6,2026-01-01 09:20:00,L47505,L,297.8,308.5,10.699999999999989,1699,27.8,4946.144417762795,199,0,NoFailure,False
327,7,2026-01-01 09:20:00,L47506,L,297.7,308.5,10.800000000000011,1501,41.4,6507.432190792826,201,0,NoFailure,False
328,8,2026-01-01 09:20:00,L47507,L,297.7,308.5,10.800000000000011,1373,56.7,8152.338688285906,203,1,OSF,False
329,9,2026-01-01 09:20:00,H29742,H,297.6,308.4,10.799999999999955,1703,31.4,5599.805129219711,205,0,NoFailure,False
330,10,2026-01-01 09:20:00,H29743,H,297.7,308.5,10.800000000000011,1720,29.9,5385.527566293862,210,0,NoFailure,False
331,11,2026-01-01 09:20:00,M15190,M,297.6,308.4,10.799999999999955,1398,41.9,6134.085319840215,215,0,NoFailure,False
332,12,2026-01-01 09:20:00,M15191,M,297.6,308.4,10.799999999999955,1391,51.9,7560.022809378086,218,0,NoFailure,False
333,13,2026-01-01 09:20:00,M15192,M,297.6,308.3,10.699999999999989,1538,40.2,6474.571131636277,0,0,NoFailure,False
334,14,2026-01-01 09:20:00,L47513,L,297.5,308.2,10.699999999999989,1647,31.3,5398.4185681490935,3,0,NoFailure,False
335,15,2026-01-01 09:20:00,M15194,M,297.5,308.1,10.600000000000023,1469,44.8,6891.732748130953,5,0,NoFailure,False
336,16,2026-01-01 09:20:00,L47515,L,297.4,308.1,10.700000000000045,1749,25.9,4743.710659140979,8,0,NoFailure,False
337,17,2026-01-01 09:20:00,M15196,M,297.6,308.2,10.599999999999966,1995,20.5,4282.776185006285,10,0,NoFailure,False
338,18,2026-01-01 09:20:00,L47517,L,297.6,308.3,10.699999999999989,1742,27.7,5053.084231690991,13,0,NoFailure,False
339,19,2026-01-01 09:20:00,L47518,L,297.5,308.2,10.699999999999989,1563,38.2,6252.460531027478,15,0,NoFailure,False
340,20,2026-01-01 09:20:00,M15199,M,297.5,308.2,10.699999999999989,1713,32.2,5776.195084743266,17,0,NoFailure,False
341,1,2026-01-01 09:25:00,L47520,L,297.4,308.1,10.700000000000045,1474,39.4,6081.662610427314,20,0,NoFailure,False
342,2,2026-01-01 09:25:00,M15201,M,297.4,308.2,10.800000000000011,1530,32.6,5223.21194585839,22,0,NoFailure,False
343,3,2026-01-01 09:25:00,L47522,L,297.4,308.2,10.800000000000011,1471,46.5,7162.988329817408,25,0,NoFailure,False
344,4,2026-01-01 09:25:00,L47523,L,297.5,308.3,10.800000000000011,1388,48.6,7064.059577155866,27,0,NoFailure,False
345,5,2026-01-01 09:25:00,M15204,M,297.5,308.2,10.699999999999989,2448,13.8,3537.6846553543946,29,0,NoFailure,False
346,6,2026-01-01 09:25:00,L47525,L,297.5,308.3,10.800000000000011,1585,32.9,5460.768710347337,32,0,NoFailure,False
347,7,2026-01-01 09:25:00,M15206,M,297.5,308.3,10.800000000000011,1459,45.2,6905.932746925179,34,0,NoFailure,False
348,8,2026-01-01 09:25:00,L47527,L,297.5,308.3,10.800000000000011,1544,40.8,6596.841917713991,37,0,NoFailure,False
349,9,2026-01-01 09:25:00,L47528,L,297.6,308.3,10.699999999999989,1617,31.7,5367.819455703128,39,0,NoFailure,False
350,10,2026-01-01 09:25:00,L47529,L,297.6,308.3,10.699999999999989,1595,34.3,5729.060722963907,41,0,NoFailure,False
351,11,2026-01-01 09:25:00,H29764,H,297.6,308.3,10.699999999999989,1400,44.3,6494.719212521298,43,0,NoFailure,False
352,12,2026-01-01 09:25:00,M15211,M,297.6,308.4,10.799999999999955,1611,31.0,5229.809290430929,48,0,NoFailure,False
353,13,2026-01-01 09:25:00,M15212,M,297.6,308.4,10.799999999999955,1507,46.0,7259.382864405055,51,0,NoFailure,False
354,14,2026-01-01 09:25:00,H29767,H,297.5,308.3,10.800000000000011,1674,30.0,5259.026102109314,54,0,NoFailure,False
355,15,2026-01-01 09:25:00,L47534,L,297.6,308.3,10.699999999999989,1658,34.3,5955.3496418019795,59,0,NoFailure,False
356,16,2026-01-01 09:25:00,L47535,L,297.6,308.3,10.699999999999989,1623,36.9,6271.529998434768,61,0,NoFailure,False
357,17,2026-01-01 09:25:00,M15216,M,297.6,308.4,10.799999999999955,1398,48.9,7158.872843441205,63,0,NoFailure,False
358,18,2026-01-01 09:25:00,L47537,L,297.6,308.4,10.799999999999955,1517,34.2,5433.007503265117,66,0,NoFailure,False
359,19,2026-01-01 09:25:00,M15218,M,297.6,308.3,10.699999999999989,1467,36.7,5637.996423911851,68,0,NoFailure,False
360,20,2026-01-01 09:25:00,M15219,M,297.6,308.3,10.699999999999989,1567,34.6,5677.716627028738,71,0,NoFailure,False
361,1,2026-01-01 09:30:00,M15220,M,297.5,308.3,10.800000000000011,1521,38.2,6084.448155913496,74,0,NoFailure,False
362,2,2026-01-01 09:30:00,L47541,L,297.5,308.3,10.800000000000011,1596,36.8,6150.4844334919535,77,0,NoFailure,False
363,3,2026-01-01 09:30:00,H29776,H,297.6,308.3,10.699999999999989,1640,30.9,5306.778310443879,79,0,NoFailure,False
364,4,2026-01-01 09:30:00,L47543,L,297.6,308.3,10.699999999999989,1438,47.8,7198.058975806981,84,0,NoFailure,False
365,5,2026-01-01 09:30:00,L47544,L,297.6,308.4,10.799999999999955,1407,55.2,8133.206389025544,86,0,NoFailure,False
366,6,2026-01-01 09:30:00,L47545,L,297.6,308.4,10.799999999999955,1353,57.5,8146.935148921731,88,0,NoFailure,False
367,7,2026-01-01 09:30:00,M15226,M,297.6,308.5,10.899999999999977,1552,40.9,6647.274951779618,90,0,NoFailure,False
368,8,2026-01-01 09:30:00,M15227,M,297.6,308.4,10.799999999999955,1569,38.3,6292.892828479178,93,0,NoFailure,False
369,9,2026-01-01 09:30:00,L47548,L,297.5,308.4,10.899999999999977,1489,39.5,6159.144757240349,96,0,NoFailure,False
370,10,2026-01-01 09:30:00,H29783,H,297.5,308.4,10.899999999999977,1587,36.1,5999.468074633892,98,0,NoFailure,False
371,11,2026-01-01 09:30:00,M15230,M,297.5,308.3,10.800000000000011,1622,37.2,6318.6224723120795,103,0,NoFailure,False
372,12,2026-01-01 09:30:00,L47551,L,297.5,308.4,10.899999999999977,1604,38.1,6399.675562774695,106,0,NoFailure,False
373,13,2026-01-01 09:30:00,M15232,M,297.4,308.3,10.900000000000034,1405,51.7,7606.685932259408,108,0,NoFailure,False
374,14,2026-01-01 09:30:00,L47553,L,297.4,308.3,10.900000000000034,1412,42.0,6210.300357616304,111,0,NoFailure,False
375,15,2026-01-01 09:30:00,L47554,L,297.4,308.3,10.900000000000034,1431,43.0,6443.720691778025,113,0,NoFailure,False
376,16,2026-01-01 09:30:00,L47555,L,297.4,308.2,10.800000000000011,1533,37.4,6004.023383981596,115,0,NoFailure,False
377,17,2026-01-01 09:30:00,M15236,M,297.4,308.2,10.800000000000011,1401,51.9,7614.3723622851885,117,0,NoFailure,False
378,18,2026-01-01 09:30:00,M15237,M,297.4,308.2,10.800000000000011,1424,53.9,8037.618196552319,120,0,NoFailure,False
379,19,2026-01-01 09:30:00,L47558,L,297.3,308.2,10.899999999999977,1754,29.4,5400.146444108567,123,0,NoFailure,False
380,20,2026-01-01 09:30:00,L47559,L,297.3,308.2,10.899999999999977,1754,26.8,4922.582472860871,125,0,NoFailure,False
381,1,2026-01-01 09:35:00,L47560,L,297.5,308.3,10.800000000000011,2564,12.8,3436.818587223139,127,1,PWF,False
382,2,2026-01-01 09:35:00,L47561,L,297.5,308.5,11.0,1546,40.4,6540.628353165756,129,0,NoFailure,False
383,3,2026-01-01 09:35:00,L47562,L,297.5,308.5,11.0,1335,48.0,6710.441908067798,131,0,NoFailure,False
384,4,2026-01-01 09:35:00,M15243,M,297.5,308.6,11.100000000000023,1842,27.0,5208.132301121159,133,0,NoFailure,False
385,5,2026-01-01 09:35:00,L47564,L,297.5,308.5,11.0,1712,26.8,4804.709916498182,136,0,NoFailure,False
386,6,2026-01-01 09:35:00,M15245,M,297.6,308.6,11.0,1414,45.4,6722.54751175963,138,0,NoFailure,False
387,7,2026-01-01 09:35:00,L47566,L,297.6,308.7,11.099999999999966,1319,50.9,7030.58067144411,141,0,NoFailure,False
388,8,2026-01-01 09:35:00,L47567,L,297.7,308.7,11.0,1249,60.4,7900.016438325086,143,0,NoFailure,False
389,9,2026-01-01 09:35:00,L47568,L,297.6,308.7,11.099999999999966,1455,48.2,7344.10114629686,145,0,NoFailure,False
390,10,2026-01-01 09:35:00,M15249,M,297.6,308.7,11.099999999999966,1408,54.8,8080.008753424755,147,0,NoFailure,False
391,11,2026-01-01 09:35:00,L47570,L,297.6,308.7,11.099999999999966,1460,46.7,7140.0023435686435,150,0,NoFailure,False
392,12,2026-01-01 09:35:00,L47571,L,297.6,308.6,11.0,1491,38.1,5948.825601058024,152,0,NoFailure,False
393,13,2026-01-01 09:35:00,M15252,M,297.6,308.5,10.899999999999977,1490,43.4,6771.807684567919,154,0,NoFailure,False
394,14,2026-01-01 09:35:00,M15253,M,297.5,308.4,10.899999999999977,1350,52.2,7379.601143282424,157,0,NoFailure,False
395,15,2026-01-01 09:35:00,L47574,L,297.5,308.4,10.899999999999977,1528,39.9,6384.470254331321,160,0,NoFailure,False
396,16,2026-01-01 09:35:00,L47575,L,297.4,308.3,10.900000000000034,1571,37.7,6202.205520545553,162,0,NoFailure,False
397,17,2026-01-01 09:35:00,L47576,L,297.4,308.3,10.900000000000034,1490,42.6,6646.9817364652845,164,0,NoFailure,False
